safra,municipio,regiao,chuva_total,temp_media,temp_min_media,et0_total,dias_sem_chuva,tendencia,produtividade_sc_ha
2014,vicosa,Zona da Mata,852.0,26.556593406593407,18.656043956043955,721.07,51,13,84.2
2015,alfenas,Sul de Minas,810.6,27.652747252747254,19.24230769230769,795.03,58,14,78.9
2015,araxa,Triangulo,784.3,27.057142857142853,18.564835164835166,791.58,49,14,78.9
2015,brasilania_minas,Noroeste,645.6,30.763736263736263,21.846153846153847,942.46,90,14,78.9
2015,carmo_paranaiba,Alto Paranaiba,842.4,26.704945054945057,18.063186813186814,787.88,55,14,78.9
2015,ituiutaba,Triangulo,1006.0,29.95,21.55989010989011,845.89,44,14,78.9
2015,joao_pinheiro,Noroeste,893.1,28.764285714285716,20.31978021978022,865.49,60,14,78.9
2015,lavras,Sul de Minas,819.9,27.13791208791209,17.892307692307693,802.82,58,14,78.9
2015,muriae,Zona da Mata,743.1,30.244505494505493,20.844505494505494,846.32,74,14,78.9
2015,para_de_minas,Central,746.2,27.836263736263735,18.875274725274725,872.89,72,14,78.9
2015,paracatu,Noroeste,1045.2,29.030769230769234,20.34285714285714,852.23,62,14,78.9
2015,passos,Sul de Minas,927.1,28.463736263736262,19.374725274725275,827.25,56,14,78.9
2015,patos_de_minas,Alto Paranaiba,1027.3,27.53516483516483,18.885714285714286,805.69,55,14,78.9
2015,pocos_de_caldas,Sul de Minas,1256.3,25.224725274725273,17.07967032967033,749.97,44,14,78.9
2015,pompeu,Central,843.4,29.42967032967033,20.64120879120879,912.24,69,14,78.9
2015,presidente_olegario,Alto Paranaiba,1027.3,27.51813186813187,19.07857142857143,805.72,55,14,78.9
2015,rio_paranaiba,Alto Paranaiba,912.9,27.645054945054945,19.08956043956044,788.03,54,14,78.9
2015,sete_lagoas,Central,756.3,28.58021978021978,19.285164835164835,897.05,81,14,78.9
2015,uberaba,Triangulo,1331.3,28.70054945054945,20.326923076923077,841.73,48,14,78.9
2015,uberlandia,Triangulo,1007.3,28.057692307692307,19.626373626373628,818.45,54,14,78.9
2015,vicosa,Zona da Mata,653.8,27.656593406593405,18.95769230769231,811.55,75,14,78.9
2016,alfenas,Sul de Minas,1102.8,27.888524590163936,19.8775956284153,748.28,47,15,87.6
2016,araxa,Triangulo,1056.0,27.73879781420765,19.51912568306011,783.79,45,15,87.6
2016,brasilania_minas,Noroeste,628.5,32.225136612021856,23.169398907103826,994.53,91,15,87.6
2016,carmo_paranaiba,Alto Paranaiba,983.7,27.750273224043717,19.26502732240437,796.96,45,15,87.6
2016,ituiutaba,Triangulo,1094.8,30.724043715846996,22.459016393442624,844.89,33,15,87.6
2016,joao_pinheiro,Noroeste,800.7,30.19945355191257,21.674863387978142,911.22,64,15,87.6
2016,lavras,Sul de Minas,1005.2,27.58360655737705,18.785792349726776,776.29,42,15,87.6
2016,muriae,Zona da Mata,892.5,30.62185792349727,21.730601092896173,798.15,58,15,87.6
2016,para_de_minas,Central,770.9,28.763934426229508,20.10273224043716,877.0,64,15,87.6
2016,paracatu,Noroeste,1087.9,30.4672131147541,21.539890710382515,897.72,65,15,87.6
2016,passos,Sul de Minas,1128.0,28.81475409836066,20.188524590163933,799.6,38,15,87.6
2016,patos_de_minas,Alto Paranaiba,885.8,28.660109289617488,20.085245901639343,823.41,41,15,87.6
2016,pocos_de_caldas,Sul de Minas,1739.7,25.49234972677596,17.90327868852459,708.97,32,15,87.6
2016,pompeu,Central,929.1,30.373224043715847,21.80983606557377,920.69,70,15,87.6
2016,presidente_olegario,Alto Paranaiba,885.8,28.75245901639344,20.330601092896174,827.3,41,15,87.6
2016,rio_paranaiba,Alto Paranaiba,1175.9,28.700000000000003,20.277049180327868,789.99,41,15,87.6
2016,sete_lagoas,Central,777.2,29.640437158469943,20.66448087431694,908.42,71,15,87.6
2016,uberaba,Triangulo,1318.7,29.436612021857922,21.184699453551914,830.87,32,15,87.6
2016,uberlandia,Triangulo,1058.9,28.944808743169396,20.617486338797814,822.47,34,15,87.6
2016,vicosa,Zona da Mata,837.3,28.462295081967216,20.101639344262296,794.51,72,15,87.6
2017,alfenas,Sul de Minas,820.1,27.39010989010989,19.198901098901096,788.34,39,16,90.3
2017,araxa,Triangulo,856.5,27.093956043956045,18.554395604395605,792.66,35,16,90.3
2017,brasilania_minas,Noroeste,599.5,31.18076923076923,22.05934065934066,955.8,79,16,90.3
2017,carmo_paranaiba,Alto Paranaiba,850.3000000000001,27.046153846153842,18.552197802197803,794.54,36,16,90.3
2017,ituiutaba,Triangulo,912.4,29.727472527472525,21.365934065934066,852.64,35,16,90.3
2017,joao_pinheiro,Noroeste,766.4,29.118681318681322,20.76153846153846,904.97,54,16,90.3
2017,lavras,Sul de Minas,835.3,26.61098901098901,17.66813186813187,772.58,41,16,90.3
2017,muriae,Zona da Mata,1005.0,29.825274725274724,20.734065934065935,781.85,58,16,90.3
2017,para_de_minas,Central,795.0,27.853296703296703,19.123626373626372,861.24,60,16,90.3
2017,paracatu,Noroeste,906.5,29.478021978021978,20.75989010989011,866.78,51,16,90.3
2017,passos,Sul de Minas,946.7,28.026373626373626,19.36043956043956,814.53,38,16,90.3
2017,patos_de_minas,Alto Paranaiba,795.4,27.731318681318683,19.02747252747253,806.19,41,16,90.3
2017,pocos_de_caldas,Sul de Minas,1160.0,24.826923076923077,16.556593406593407,729.92,28,16,90.3
2017,pompeu,Central,804.0,29.56923076923077,20.63791208791209,894.29,67,16,90.3
2017,presidente_olegario,Alto Paranaiba,853.2,27.496703296703295,19.197252747252747,811.68,44,16,90.3
2017,rio_paranaiba,Alto Paranaiba,900.1,27.46758241758242,18.934065934065934,788.35,36,16,90.3
2017,sete_lagoas,Central,760.8,28.094505494505494,19.25714285714286,859.01,66,16,90.3
2017,uberaba,Triangulo,1139.2,28.644505494505495,20.123076923076923,835.38,27,16,90.3
2017,uberlandia,Triangulo,1039.1,27.896703296703297,19.575274725274724,820.9,30,16,90.3
2017,vicosa,Zona da Mata,947.7,27.114835164835164,19.04175824175824,765.06,51,16,90.3
2018,alfenas,Sul de Minas,699.4,27.5543956043956,19.547252747252745,757.54,41,17,85.8
2018,araxa,Triangulo,787.9,27.43736263736264,18.608241758241757,773.53,33,17,85.8
2018,brasilania_minas,Noroeste,778.2,30.735164835164838,21.665934065934064,870.95,59,17,85.8
2018,carmo_paranaiba,Alto Paranaiba,770.6,27.318681318681318,18.913736263736265,773.22,30,17,85.8
2018,ituiutaba,Triangulo,864.8,29.85769230769231,21.36703296703297,850.17,46,17,85.8
2018,joao_pinheiro,Noroeste,876.3,28.63901098901099,20.70054945054945,848.55,46,17,85.8
2018,lavras,Sul de Minas,843.2,26.692307692307693,17.723076923076924,735.3,30,17,85.8
2018,muriae,Zona da Mata,823.4,30.6521978021978,20.99615384615385,776.63,52,17,85.8
2018,para_de_minas,Central,910.2,27.171978021978024,19.083516483516483,788.4399999999999,42,17,85.8
2018,paracatu,Noroeste,1008.2,29.06263736263736,20.5010989010989,823.5,40,17,85.8
2018,passos,Sul de Minas,783.1,28.3,19.642857142857142,811.41,33,17,85.8
2018,patos_de_minas,Alto Paranaiba,749.4,27.681868131868132,19.11263736263736,777.17,30,17,85.8
2018,pocos_de_caldas,Sul de Minas,728.6,24.80054945054945,16.417582417582416,700.16,25,17,85.8
2018,pompeu,Central,855.1,29.048351648351648,20.326373626373627,817.25,48,17,85.8
2018,presidente_olegario,Alto Paranaiba,864.1,27.14120879120879,19.135164835164833,773.06,35,17,85.8
2018,rio_paranaiba,Alto Paranaiba,815.7,27.232967032967032,18.626923076923077,766.79,37,17,85.8
2018,sete_lagoas,Central,952.5,27.17252747252747,18.90934065934066,786.2,37,17,85.8
2018,uberaba,Triangulo,885.3,28.957142857142856,20.29230769230769,818.39,36,17,85.8
2018,uberlandia,Triangulo,841.7,27.92252747252747,19.52252747252747,807.66,43,17,85.8
2018,vicosa,Zona da Mata,914.6,27.313736263736267,19.152747252747254,736.35,34,17,85.8
2019,alfenas,Sul de Minas,931.9,27.349999999999998,19.452747252747255,741.5,22,18,92.7
2019,araxa,Triangulo,989.8,27.43736263736264,18.69945054945055,752.44,23,18,92.7
2019,brasilania_minas,Noroeste,847.1,30.762637362637363,21.60934065934066,867.29,65,18,92.7
2019,carmo_paranaiba,Alto Paranaiba,1053.6,27.459890109890107,18.96043956043956,757.69,17,18,92.7
2019,ituiutaba,Triangulo,962.7,30.00989010989011,21.493956043956043,832.09,37,18,92.7
2019,joao_pinheiro,Noroeste,772.2,29.18736263736264,20.91868131868132,863.45,45,18,92.7
2019,lavras,Sul de Minas,902.6,26.7478021978022,17.681318681318682,740.2,23,18,92.7
2019,muriae,Zona da Mata,867.5,31.34065934065934,21.13021978021978,810.03,51,18,92.7
2019,para_de_minas,Central,845.1,27.49010989010989,19.18021978021978,803.08,33,18,92.7
2019,paracatu,Noroeste,996.2,29.336263736263735,20.584615384615386,819.23,42,18,92.7
2019,passos,Sul de Minas,1012.6,27.995604395604396,19.546703296703296,775.03,28,18,92.7
2019,patos_de_minas,Alto Paranaiba,883.1,27.882417582417585,19.162637362637362,772.85,34,18,92.7
2019,pocos_de_caldas,Sul de Minas,1032.1,24.631318681318678,16.562087912087915,682.04,11,18,92.7
2019,pompeu,Central,798.6,29.39120879120879,20.397252747252747,830.15,58,18,92.7
2019,presidente_olegario,Alto Paranaiba,925.8,27.424725274725276,19.31758241758242,773.88,32,18,92.7
2019,rio_paranaiba,Alto Paranaiba,1067.6,27.353296703296703,18.645054945054945,748.58,21,18,92.7
2019,sete_lagoas,Central,768.7,27.63021978021978,19.073076923076925,810.37,41,18,92.7
2019,uberaba,Triangulo,1073.7,28.91428571428571,20.346153846153847,801.88,26,18,92.7
2019,uberlandia,Triangulo,901.5,28.332417582417584,19.787912087912087,800.69,25,18,92.7
2019,vicosa,Zona da Mata,841.1,27.444505494505492,19.232417582417582,771.46,32,18,92.7
2020,alfenas,Sul de Minas,891.6,27.476502732240437,19.52185792349727,752.7,38,19,95.4
2020,araxa,Triangulo,1213.0,27.488524590163934,18.73333333333333,746.49,21,19,95.4
2020,brasilania_minas,Noroeste,919.7,31.043169398907104,21.9672131147541,888.93,67,19,95.4
2020,carmo_paranaiba,Alto Paranaiba,1273.7,27.547540983606556,19.126229508196722,755.54,19,19,95.4
2020,ituiutaba,Triangulo,972.0,30.52295081967213,21.746448087431695,850.38,31,19,95.4
2020,joao_pinheiro,Noroeste,1013.0,29.322950819672133,21.039890710382515,875.19,37,19,95.4
2020,lavras,Sul de Minas,1259.9,26.695081967213113,17.7103825136612,734.94,29,19,95.4
2020,muriae,Zona da Mata,1078.4,30.08142076502732,20.728415300546448,747.27,39,19,95.4
2020,para_de_minas,Central,1234.8,27.711475409836066,19.20983606557377,795.47,24,19,95.4
2020,paracatu,Noroeste,1205.9,29.52185792349727,20.79617486338798,838.8,43,19,95.4
2020,passos,Sul de Minas,1052.4,28.334426229508196,19.682513661202186,795.14,33,19,95.4
2020,patos_de_minas,Alto Paranaiba,1068.2,28.229508196721312,19.401639344262296,775.1,26,19,95.4
2020,pocos_de_caldas,Sul de Minas,908.4,24.7448087431694,16.367213114754097,698.64,26,19,95.4
2020,pompeu,Central,1240.6,29.586338797814207,20.64426229508197,828.53,29,19,95.4
2020,presidente_olegario,Alto Paranaiba,1213.5,27.843715846994535,19.48688524590164,780.28,25,19,95.4
2020,rio_paranaiba,Alto Paranaiba,1287.2,27.467759562841533,18.808196721311475,747.47,21,19,95.4
2020,sete_lagoas,Central,1306.3,27.625136612021855,19.12568306010929,789.74,32,19,95.4
2020,uberaba,Triangulo,1238.5,28.885245901639344,20.41639344262295,793.62,26,19,95.4
2020,uberlandia,Triangulo,1153.2,28.295081967213115,19.90983606557377,779.58,22,19,95.4
2020,vicosa,Zona da Mata,1126.9,27.112021857923498,18.98032786885246,715.37,32,19,95.4
2021,alfenas,Sul de Minas,795.2,27.78516483516483,19.403846153846153,793.64,32,20,89.6
2021,araxa,Triangulo,1013.5,27.769780219780223,18.498351648351647,793.26,37,20,89.6
2021,brasilania_minas,Noroeste,768.2,30.428571428571427,21.054395604395605,871.29,72,20,89.6
2021,carmo_paranaiba,Alto Paranaiba,973.5,27.667582417582416,18.77802197802198,792.91,36,20,89.6
2021,ituiutaba,Triangulo,549.3,31.3467032967033,21.65164835164835,938.01,49,20,89.6
2021,joao_pinheiro,Noroeste,1003.1,28.723076923076924,20.347252747252746,871.63,45,20,89.6
2021,lavras,Sul de Minas,877.9,27.21043956043956,17.568681318681318,775.29,32,20,89.6
2021,muriae,Zona da Mata,1078.5,30.152747252747254,20.543406593406594,783.42,49,20,89.6
2021,para_de_minas,Central,996.3,27.382417582417585,18.83186813186813,820.27,41,20,89.6
2021,paracatu,Noroeste,1074.5,29.275824175824173,20.322527472527472,848.94,45,20,89.6
2021,passos,Sul de Minas,837.6,28.7,19.43021978021978,839.45,39,20,89.6
2021,patos_de_minas,Alto Paranaiba,939.4,28.124725274725275,18.976373626373626,806.8100000000001,33,20,89.6
2021,pocos_de_caldas,Sul de Minas,889.3,25.196703296703298,16.25714285714286,735.89,24,20,89.6
2021,pompeu,Central,967.7,29.1521978021978,20.023626373626374,851.56,44,20,89.6
2021,presidente_olegario,Alto Paranaiba,992.3,27.505494505494507,19.006043956043957,799.3,38,20,89.6
2021,rio_paranaiba,Alto Paranaiba,1036.1,27.603846153846153,18.453296703296704,782.1,34,20,89.6
2021,sete_lagoas,Central,1001.3,27.49285714285714,18.655494505494506,814.82,44,20,89.6
2021,uberaba,Triangulo,870.3000000000001,29.20054945054945,19.987362637362637,850.41,35,20,89.6
2021,uberlandia,Triangulo,806.2,28.958791208791208,19.6510989010989,862.24,39,20,89.6
2021,vicosa,Zona da Mata,1023.8,27.06153846153846,18.903296703296704,757.27,44,20,89.6
2022,alfenas,Sul de Minas,1158.6,26.9978021978022,18.815934065934066,766.84,28,21,97.8
2022,araxa,Triangulo,1329.4,27.267582417582418,18.094505494505494,755.64,21,21,97.8
2022,brasilania_minas,Noroeste,1390.4,29.71758241758242,20.717582417582417,817.53,42,21,97.8
2022,carmo_paranaiba,Alto Paranaiba,1656.6,27.166483516483517,18.31758241758242,750.1,25,21,97.8
2022,ituiutaba,Triangulo,851.1,30.49285714285714,20.97747252747253,857.34,37,21,97.8
2022,joao_pinheiro,Noroeste,1589.1,28.0543956043956,19.84120879120879,804.5,31,21,97.8
2022,lavras,Sul de Minas,1329.2,26.265384615384615,17.023626373626374,741.2,30,21,97.8
2022,muriae,Zona da Mata,1336.9,29.541208791208792,19.924725274725276,757.66,56,21,97.8
2022,para_de_minas,Central,1641.7,26.88021978021978,18.35879120879121,786.65,22,21,97.8
2022,paracatu,Noroeste,1717.7,28.85054945054945,19.947252747252747,795.66,35,21,97.8
2022,passos,Sul de Minas,1275.4,27.635714285714286,18.8521978021978,792.12,37,21,97.8
2022,patos_de_minas,Alto Paranaiba,1540.9,27.45274725274725,18.594505494505494,751.46,25,21,97.8
2022,pocos_de_caldas,Sul de Minas,1037.5,24.464285714285715,15.722527472527473,707.15,15,21,97.8
2022,pompeu,Central,1526.1,28.59285714285714,19.607142857142858,811.03,36,21,97.8
2022,presidente_olegario,Alto Paranaiba,1627.1,27.025274725274727,18.55989010989011,748.07,22,21,97.8
2022,rio_paranaiba,Alto Paranaiba,1571.2,27.017032967032968,18.03901098901099,745.24,25,21,97.8
2022,sete_lagoas,Central,1501.4,26.83131868131868,18.25714285714286,781.23,31,21,97.8
2022,uberaba,Triangulo,1183.7,28.9021978021978,19.73021978021978,808.0,28,21,97.8
2022,uberlandia,Triangulo,978.3,28.33956043956044,19.12967032967033,817.12,24,21,97.8
2022,vicosa,Zona da Mata,1390.2,26.197802197802197,18.214835164835165,701.02,21,21,97.8
2023,alfenas,Sul de Minas,1005.9,26.794505494505497,18.5010989010989,752.73,20,22,93.2
2023,araxa,Triangulo,987.2,27.114285714285714,17.717582417582417,777.02,23,22,93.2
2023,brasilania_minas,Noroeste,922.0,30.27912087912088,20.61098901098901,883.42,54,22,93.2
2023,carmo_paranaiba,Alto Paranaiba,1031.9,27.095604395604393,18.055494505494504,774.95,21,22,93.2
2023,ituiutaba,Triangulo,821.6,29.864285714285714,20.459340659340658,852.0,37,22,93.2
2023,joao_pinheiro,Noroeste,1081.2,28.356593406593404,19.726373626373626,847.06,32,22,93.2
2023,lavras,Sul de Minas,1181.1,26.286813186813188,17.01098901098901,742.18,20,22,93.2
2023,muriae,Zona da Mata,1258.6,30.1510989010989,20.36978021978022,790.38,43,22,93.2
2023,para_de_minas,Central,1149.4,27.25,18.305494505494504,816.1,28,22,93.2
2023,paracatu,Noroeste,1278.0,29.150000000000002,19.58186813186813,828.67,35,22,93.2
2023,passos,Sul de Minas,1013.1,27.586263736263735,18.63736263736264,798.89,25,22,93.2
2023,patos_de_minas,Alto Paranaiba,984.3,27.565384615384612,18.25934065934066,783.67,29,22,93.2
2023,pocos_de_caldas,Sul de Minas,970.4,24.12197802197802,15.309340659340661,698.77,15,22,93.2
2023,pompeu,Central,1078.7,28.99175824175824,19.439560439560438,846.0600000000001,42,22,93.2
2023,presidente_olegario,Alto Paranaiba,1034.6,27.085164835164836,18.285164835164835,779.62,26,22,93.2
2023,rio_paranaiba,Alto Paranaiba,1020.5,27.023626373626374,17.801098901098904,769.0,24,22,93.2
2023,sete_lagoas,Central,1200.1,27.354395604395606,18.181318681318682,817.79,31,22,93.2
2023,uberaba,Triangulo,1169.1,28.5,19.338461538461537,790.85,23,22,93.2
2023,uberlandia,Triangulo,1023.9,28.09010989010989,18.806593406593407,826.83,33,22,93.2
2023,vicosa,Zona da Mata,1210.3,26.83021978021978,18.365384615384617,747.6800000000001,29,22,93.2
2024,alfenas,Sul de Minas,886.1,29.011475409836066,19.898360655737704,855.49,36,23,99.1
2024,araxa,Triangulo,885.7,28.97486338797814,19.237704918032787,833.14,29,23,99.1
2024,brasilania_minas,Noroeste,784.5,32.21693989071038,22.295628415300545,956.11,74,23,99.1
2024,carmo_paranaiba,Alto Paranaiba,931.7,28.723497267759562,19.479234972677595,823.72,30,23,99.1
2024,ituiutaba,Triangulo,731.3,32.391256830601094,22.416939890710385,958.15,38,23,99.1
2024,joao_pinheiro,Noroeste,937.6,30.665573770491804,21.415300546448087,943.8,41,23,99.1
2024,lavras,Sul de Minas,852.5,28.29453551912568,18.437158469945356,838.74,37,23,99.1
2024,muriae,Zona da Mata,1077.5,31.28688524590164,21.498907103825136,814.78,52,23,99.1
2024,para_de_minas,Central,914.7,28.83224043715847,19.730054644808742,863.28,34,23,99.1
2024,paracatu,Noroeste,993.3,31.019672131147544,21.398907103825138,913.07,47,23,99.1
2024,passos,Sul de Minas,742.9,29.732786885245904,19.998360655737702,887.9,39,23,99.1
2024,patos_de_minas,Alto Paranaiba,858.7,29.421311475409837,19.6448087431694,840.59,35,23,99.1
2024,pocos_de_caldas,Sul de Minas,812.6,26.846994535519126,17.224043715846996,807.22,24,23,99.1
2024,pompeu,Central,844.3,30.85409836065574,20.969398907103827,910.32,47,23,99.1
2024,presidente_olegario,Alto Paranaiba,939.3,28.806010928961747,19.7103825136612,836.89,38,23,99.1
2024,rio_paranaiba,Alto Paranaiba,915.7,28.702185792349727,19.13551912568306,813.08,30,23,99.1
2024,sete_lagoas,Central,916.5,28.84262295081967,19.675409836065572,871.19,40,23,99.1
2024,uberaba,Triangulo,1024.6,30.536612021857923,20.905464480874315,889.71,32,23,99.1
2024,uberlandia,Triangulo,788.4,30.22459016393443,20.6103825136612,900.59,35,23,99.1
2024,vicosa,Zona da Mata,1221.8,28.073224043715847,19.681420765027323,793.72,37,23,99.1
